# performed: 20748928 steps
# collection matrix updated: 207 times
# minimum microstate: 140
# maximum microstate: 210
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
201 34307.34434881683 221713.8220217789 36257.83362940561 5.146081326075235 -5.146081326075235 -4.993431037981818 -2.8515676399031573 292279
202 34270.150606177456 225202.3906892798 36606.45870454455 5.0771997708265655 -5.0771997708265655 -4.938870960999166 -2.782686084654488 296079
203 34231.378930002546 226624.5785226146 36262.042547384845 5.006637617561584 -5.006637617561584 -4.872981315413746 -2.712123931389506 297118
204 34292.173099045765 225127.03820524007 36378.78869571622 4.955348510402263 -4.955348510402263 -4.815547751332529 -2.660834824230186 295798
205 33504.08318874544 224138.52767491605 35971.38913633873 4.880181557840347 -4.880181557840347 -4.756238122676006 -2.585667871668269 293614
206 33484.77522306309 225154.15482990036 35894.06994703721 4.805798176884245 -4.805798176884245 -4.685488728483442 -2.5112844907121676 294533
207 33809.97387726869 229383.35963849406 36445.66648424193 4.728520999125626 -4.728520999125626 -4.61591915127153 -2.4340073129535487 299639
208 33605.51861841295 229317.46055169406 36429.020829891575 4.647608979268869 -4.647608979268869 -4.540309457518699 -2.353095293096791 299352
209 33585.93813112783 228344.77058371098 36208.29128516134 4.5701481079034565 -4.5701481079034565 -4.459485908127331 -2.275634421731379 298139
210 32616.985497622652 224832.47898413404 35474.53551824126 4.482880407991953 -4.482880407991953 -4.383547525051419 -2.1883667218198752 292924
