# performed: 12046186 steps
# collection matrix updated: 120 times
# minimum microstate: 70
# maximum microstate: 140
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
121 28691.260016825552 110925.40443936414 22910.335543810586 16.501667703940917 -16.501667703940917 -17.002725177537762 -15.268596003409309 162527
122 28712.853905884593 111358.40409913038 22862.741994985605 16.725108710633055 -16.725108710633055 -17.22768033105585 -15.492037010101447 162934
123 28797.48487838146 112720.74213835406 23160.772983264735 16.94587612702773 -16.94587612702773 -17.45615508670857 -15.712804426496122 164679
124 28514.880642948 112998.16648624667 23122.952870805675 17.15390977827726 -17.15390977827726 -17.674215493046745 -15.920838077745653 164636
125 28058.630509253755 111930.27009367931 22654.099397066137 17.360064980121308 -17.360064980121308 -17.883700457612434 -16.1269932795897 162643
126 28154.303337954436 113727.09090652969 23129.605755514614 17.562297874278155 -17.562297874278155 -18.09789427438288 -16.329226173746548 165011
127 28727.111129309724 114753.16434079835 23244.724529890726 17.768118935464695 -17.768118935464695 -18.293743843280517 -16.53504723493309 166725
128 28805.004990972575 116017.74255270076 23494.25245632754 17.97341818863198 -17.97341818863198 -18.505219067811872 -16.740346488100375 168317
129 28654.14310602988 116332.66095685908 23734.195937110224 18.168904568877938 -18.168904568877938 -18.709297672466782 -16.93583286834633 168721
130 28225.111441507335 115295.56986342114 23052.318695072805 18.3549255721375 -18.3549255721375 -18.897097488682114 -17.121853871605893 166573
131 28133.719006143467 116314.25200643706 23121.028987419377 18.54825644008782 -18.54825644008782 -19.09943549836736 -17.315184739556212 167569
132 28184.21042155423 116892.27921186254 23257.510366582133 18.742136154568097 -18.742136154568097 -19.295944623637972 -17.50906445403649 168334
133 28410.377861928548 118350.83289778227 23734.789240289712 18.930011252402334 -18.930011252402334 -19.488444153939056 -17.696939551870727 170496
134 28708.84523909012 120336.0874596402 23849.067301269366 19.106253990532903 -19.106253990532903 -19.668712132786716 -17.873182290001296 172894
135 28131.372196336164 119374.1800549852 23608.447748677347 19.281114715361216 -19.281114715361216 -19.853494184913323 -18.04804301482961 171114
136 27931.86576616898 119174.81784211138 23463.31639171927 19.452877660414515 -19.452877660414515 -20.029057420163227 -18.21980595988291 170570
137 28039.12242091945 118551.6606058157 23597.216973265102 19.632965011889087 -19.632965011889087 -20.203462794367002 -18.39989331135748 170188
138 28354.476649273354 121617.63272284638 23876.890627880457 19.795897483520367 -19.795897483520367 -20.375868832967903 -18.56282578298876 173849
139 27734.2554798574 119428.19257326663 23433.55194687581 19.964382947872075 -19.964382947872075 -20.547795738875166 -18.731311247340468 170596
140 27496.581345713254 118634.87463979775 23494.544014490093 20.129814459357366 -20.129814459357366 -20.716487756083193 -18.89674275882576 169626
