# performed: 29063832 steps
# collection matrix updated: 290 times
# minimum microstate: 210
# maximum microstate: 280
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
237 57209.51387688362 319101.3791906456 41123.10693248014 9.97439641077667 -9.97439641077667 -10.692506515784869 -8.705106752312712 417434
238 56436.61408315242 318873.88974263525 41231.49617421555 10.29307079151234 -10.29307079151234 -11.022738127150324 -9.023781133048383 416542
239 55663.68693737738 319403.3810402834 40685.93202234238 10.594725967779906 -10.594725967779906 -11.336142284030817 -9.325436309315949 415753
240 55661.652837618545 318944.9471325489 40584.40002982898 10.909354533332781 -10.909354533332781 -11.649395287929888 -9.640064874868823 415191
241 55386.202484916175 318452.8401077951 40111.95740728997 11.222988839361097 -11.222988839361097 -11.96528122251225 -9.95369918089714 413951
242 53495.72841942567 314121.92806603166 38917.343514546694 11.52894921981926 -11.52894921981926 -12.287855216409168 -10.259659561355303 406535
243 53516.03019846042 312969.7117295246 38522.258072015946 11.851453403928968 -11.851453403928968 -12.605988204926684 -10.58216374546501 405008
244 52906.74940943287 311301.00682814344 38234.24376242124 12.17496264753092 -12.17496264753092 -12.934682771449088 -10.905672989066963 402442
245 52429.00152958092 312613.32882083015 37934.66964959049 12.489431442007763 -12.489431442007763 -13.2595484041053 -11.220141783543806 402977
246 51547.35602600007 309103.29450823186 37409.349465774685 12.80851880273646 -12.80851880273646 -13.583183685974683 -11.539229144272502 398060
247 50861.57058147025 310891.22612761974 36906.2032909099 13.11408997122269 -13.11408997122269 -13.903855793629075 -11.844800312758732 398659
248 50669.47702600765 308009.66836556094 36721.854608432 13.439641433855938 -13.439641433855938 -14.224561498445311 -12.17035177539198 395401
249 50114.080937287494 309234.64615015266 36237.27291256373 13.750194498159306 -13.750194498159306 -14.547106107750173 -12.480904839695349 395586
250 49909.745476735945 309645.27184231987 36325.98268095049 14.069312296049706 -14.069312296049706 -14.870877402293269 -12.800022637585748 395881
251 49026.843715632065 306123.7670049584 35217.38927941819 14.383174918034532 -14.383174918034532 -15.1885568312355 -13.113885259570575 390368
252 47844.08975854361 303296.45234916446 34751.45789229564 14.70095885747982 -14.70095885747982 -15.519284650467739 -13.431669199015863 385892
253 47665.72754780904 303608.90364308545 34117.368809103406 15.018573925748672 -15.018573925748672 -15.839273033022282 -13.749284267284715 385392
254 47098.08873383657 302231.8726905201 34310.03857564681 15.345356478009208 -15.345356478009208 -16.173721312043938 -14.07606681954525 383640
255 46409.267815328894 302115.11056029215 33334.621624381936 15.652320625926722 -15.652320625926722 -16.49049553402608 -14.383030967462764 381859
256 45745.440516920266 300013.44518050516 33055.11430257599 15.9769383760586 -15.9769383760586 -16.821432725514818 -14.707648717594642 378814
257 45690.2958849805 302009.649265507 32893.054849514265 16.296392823341638 -16.296392823341638 -17.146774160850033 -15.02710316487768 380593
258 45827.836010957355 304041.40258478426 32988.761404261764 16.622352947208725 -16.622352947208725 -17.475686568366964 -15.353063288744766 382858
259 45859.62390583223 308046.07023726404 32752.305856905412 16.94202825908837 -16.94202825908837 -17.80478126012823 -15.672738600624411 386658
260 45330.05423420451 308997.12644758314 32496.819318213224 17.265932068952623 -17.265932068952623 -18.140931710906415 -15.996642410488663 386824
261 45313.65509616839 309792.78460957465 32394.56029426654 17.59655303334222 -17.59655303334222 -18.473232612576847 -16.327263374878264 387501
262 45007.036884349 309526.3670009286 32103.596114725893 17.9275998339 -17.9275998339 -18.809128789265266 -16.658310175436043 386637
263 45082.978515893774 313080.75215135515 31881.26933275715 18.258556689099127 -18.258556689099127 -19.1472781000718 -16.98926703063517 390045
264 44218.19227283659 311632.42595081177 31520.381776359965 18.59185126192306 -18.59185126192306 -19.493242109970787 -17.322561603459103 387371
265 43838.616237797694 311695.03117985476 31341.352582347772 18.92293932266243 -18.92293932266243 -19.831273764839636 -17.653649664198472 386875
266 43914.529821826036 317385.08399624383 31585.38618193423 19.245272935598503 -19.245272935598503 -20.16743706511771 -17.975983277134546 392885
267 43702.68322870417 315448.076452372 30708.24031892761 19.57834855333714 -19.57834855333714 -20.49727532902946 -18.309058894873182 389859
268 43174.53629646374 316335.9019445155 30757.561759026263 19.918210334668377 -19.918210334668377 -20.850225235628415 -18.64892067620442 390268
269 43395.90703410821 319947.0087179635 30975.084247929528 20.25230269272601 -20.25230269272601 -21.189760520890324 -18.98301303426205 394318
270 42815.880712022336 319806.34847595624 30101.77081202935 20.580380541343043 -20.580380541343043 -21.52711537978186 -19.311090882879085 392724
271 42305.77709535819 320626.8711588722 29980.35174577558 20.920044089918864 -20.920044089918864 -21.879613706431535 -19.650754431454907 392913
272 41854.99783036298 318471.829693476 29321.172476168023 21.261483279604512 -21.261483279604512 -22.22340353306893 -19.992193621140554 389648
273 41282.26930374518 316754.4517825532 28879.278913706 21.61078643746143 -21.61078643746143 -22.579294418387967 -20.341496778997474 386916
274 41196.32585135318 318967.767179981 28682.90696867149 21.960762494934702 -21.960762494934702 -22.936284383402374 -20.691472836470744 388847
275 40619.55316193149 319677.2038483036 28535.242989768052 22.308497346075114 -22.308497346075114 -23.29816913381979 -21.039207687611157 388832
276 39966.65116542697 316856.2710057694 27816.07782880713 22.65608950530373 -22.65608950530373 -23.651187288813976 -21.38679984683977 384639
277 39744.86138011694 317699.4109973516 27439.727622539518 23.012163866004364 -23.012163866004364 -24.01334935498102 -21.742874207540407 384884
278 39553.29365976303 321039.8407711147 27426.865569124788 23.37008446763604 -23.37008446763604 -24.383894495997538 -22.100794809172083 388021
279 39405.56688239005 323446.9378282854 26938.495289329374 23.728093638040466 -23.728093638040466 -24.750796839650754 -22.45880397957651 389791
280 39007.946030841 322516.1016750586 26942.95229409789 24.10140124763379 -24.10140124763379 -25.130698895406507 -22.832111589169834 388467
