# performed: 29167382 steps
# collection matrix updated: 291 times
# minimum microstate: 210
# maximum microstate: 280
# column 1: N
# column 2: CM[-1]
# column 3: CM[ 0]0
# column 4: CM[+1]
# column 5: bias
# column 6: lnpi
# column 7: forward lnpi
# column 8: reverse lnpi
# column 9: histogram
N CM[-1] CM[0] CM[1] bias lnpi Forward_lnpi Reverse_lnpi histogram
268 28320.177615672197 337999.63977956877 36260.182604765185 4.552246671821017 -4.552246671821017 7.819551261015269 10.474085201409233 402580
269 28082.485416357475 337580.07589501113 35425.43868862633 4.300397418780129 -4.300397418780129 8.066881234781974 10.72593445445012 401088
270 27570.340723003384 337654.31681161217 35631.342465393005 4.050564721012899 -4.050564721012899 8.2991353872359 10.975767152217351 400856
271 27608.51372218496 338415.197077766 34832.28920005465 3.7956467653606243 -3.7956467653606243 8.555236773798526 11.230685107869625 400856
272 27039.889701609743 339680.16741225315 34720.942886145844 3.5409563552153145 -3.5409563552153145 8.787496887601097 11.485375518014935 401441
273 27051.5930159171 343665.7754167411 34558.631567351615 3.281910202129634 -3.281910202129634 9.037752626830695 11.744421671100616 405276
274 26924.328503819557 346109.906911345 34604.76458483365 3.025985641870868 -3.025985641870868 9.282798374768142 12.000346231359382 407639
275 27035.8525868858 351659.5995285775 34277.54788453953 2.766079286073408 -2.766079286073408 9.533813183607537 12.260252587156842 412973
276 26704.7147548963 351956.56632662984 34220.71891848542 2.516615797348944 -2.516615797348944 9.771536609951184 12.509716075881306 412882
277 26565.751950727456 355831.64513430954 34047.60291496637 2.254117298434366 -2.254117298434366 10.019859779295892 12.772214574795884 416445
278 26606.792704852098 357713.32498432155 33945.88231083142 2.002756409718616 -2.002756409718616 10.268604709492662 13.023575463511634 418266
279 26028.389640406524 354803.9756734927 33021.63468609864 1.7474003320395681 -1.7474003320395681 10.512601557298165 13.278931541190682 413854
280 25974.491681947802 360029.5830344953 33245.92528355957 1.4944633831330894 -1.4944633831330894 10.750442198917378 13.53186849009716 419249
